source_id,source_name,source_type,source_category,source_url,collection_method,first_seen,last_checked,reliability_score,status,description
SRC_003302,Threat Report Node 0370,threat_report,community_report,https://synthetic-threat-report.local/community_report/0370/page/0005,simulated_parser,2026-01-07T07:50:55Z,2026-03-26T07:50:55Z,0.22,archived,"Synthetic threat report record in category 'community_report', page 5 of base entity 0370. Non-operational demo record."
SRC_003303,Threat Report Node 0370,threat_report,community_report,https://synthetic-threat-report.local/community_report/0370/page/0006,simulated_parser,2025-07-07T07:50:55Z,2026-02-25T07:50:55Z,0.27,active,"Synthetic threat report record in category 'community_report', page 6 of base entity 0370. Non-operational demo record."
SRC_003304,Threat Report Node 0370,threat_report,community_report,https://synthetic-threat-report.local/community_report/0370/page/0007,simulated_parser,2025-04-02T07:50:55Z,2026-04-13T07:50:55Z,0.19,archived,"Synthetic threat report record in category 'community_report', page 7 of base entity 0370. Non-operational demo record."
SRC_003305,Threat Report Node 0370,threat_report,community_report,https://synthetic-threat-report.local/community_report/0370/page/0008,simulated_parser,2025-07-31T07:50:55Z,2026-01-08T07:50:55Z,0.22,active,"Synthetic threat report record in category 'community_report', page 8 of base entity 0370. Non-operational demo record."
SRC_003306,Threat Report Node 0370,threat_report,community_report,https://synthetic-threat-report.local/community_report/0370/page/0009,simulated_parser,2025-05-24T07:50:55Z,2026-01-28T07:50:55Z,0.18,active,"Synthetic threat report record in category 'community_report', page 9 of base entity 0370. Non-operational demo record."
SRC_003307,Threat Report Node 0370,threat_report,community_report,https://synthetic-threat-report.local/community_report/0370/page/0010,simulated_parser,2024-12-10T07:50:55Z,2026-04-22T07:50:55Z,0.27,active,"Synthetic threat report record in category 'community_report', page 10 of base entity 0370. Non-operational demo record."
SRC_003308,Threat Report Node 0370,threat_report,community_report,https://synthetic-threat-report.local/community_report/0370/page/0011,simulated_parser,2025-04-12T07:50:55Z,2025-06-14T07:50:55Z,0.24,active,"Synthetic threat report record in category 'community_report', page 11 of base entity 0370. Non-operational demo record."
SRC_003309,Threat Report Node 0370,threat_report,community_report,https://synthetic-threat-report.local/community_report/0370/page/0012,simulated_parser,2025-11-06T07:50:55Z,2026-04-10T07:50:55Z,0.34,unreachable,"Synthetic threat report record in category 'community_report', page 12 of base entity 0370. Non-operational demo record."
SRC_003310,Clearnet Page Node 0371,clearnet_page,profile_page,https://synthetic-clearnet-page.local/profile_page/0371/page/0001,simulated_parser,2025-02-08T00:42:58Z,2025-02-20T00:42:58Z,0.43,active,"Synthetic clearnet page record in category 'profile_page', page 1 of base entity 0371. Non-operational demo record."
SRC_003311,Clearnet Page Node 0371,clearnet_page,profile_page,https://synthetic-clearnet-page.local/profile_page/0371/page/0002,simulated_parser,2025-05-10T00:42:58Z,2026-08-18T00:42:58Z,0.33,active,"Synthetic clearnet page record in category 'profile_page', page 2 of base entity 0371. Non-operational demo record."
SRC_003312,Clearnet Page Node 0371,clearnet_page,profile_page,https://synthetic-clearnet-page.local/profile_page/0371/page/0003,simulated_parser,2025-04-16T00:42:58Z,2025-10-19T00:42:58Z,0.35,active,"Synthetic clearnet page record in category 'profile_page', page 3 of base entity 0371. Non-operational demo record."
SRC_003313,Clearnet Page Node 0371,clearnet_page,profile_page,https://synthetic-clearnet-page.local/profile_page/0371/page/0004,simulated_parser,2024-12-06T00:42:58Z,2025-01-28T00:42:58Z,0.47,inactive,"Synthetic clearnet page record in category 'profile_page', page 4 of base entity 0371. Non-operational demo record."
SRC_003314,Clearnet Page Node 0371,clearnet_page,profile_page,https://synthetic-clearnet-page.local/profile_page/0371/page/0005,simulated_parser,2025-04-03T00:42:58Z,2025-11-25T00:42:58Z,0.4,active,"Synthetic clearnet page record in category 'profile_page', page 5 of base entity 0371. Non-operational demo record."
SRC_003315,Clearnet Page Node 0371,clearnet_page,profile_page,https://synthetic-clearnet-page.local/profile_page/0371/page/0006,simulated_parser,2025-02-07T00:42:58Z,2025-04-26T00:42:58Z,0.32,archived,"Synthetic clearnet page record in category 'profile_page', page 6 of base entity 0371. Non-operational demo record."
SRC_003316,Clearnet Page Node 0371,clearnet_page,profile_page,https://synthetic-clearnet-page.local/profile_page/0371/page/0007,simulated_parser,2024-10-06T00:42:58Z,2025-09-12T00:42:58Z,0.34,inactive,"Synthetic clearnet page record in category 'profile_page', page 7 of base entity 0371. Non-operational demo record."
SRC_003317,Clearnet Page Node 0371,clearnet_page,profile_page,https://synthetic-clearnet-page.local/profile_page/0371/page/0008,simulated_parser,2024-12-05T00:42:58Z,2025-11-03T00:42:58Z,0.39,inactive,"Synthetic clearnet page record in category 'profile_page', page 8 of base entity 0371. Non-operational demo record."
SRC_003318,Marketplace Node 0372,marketplace,vendor_reviews,https://synthetic-marketplace.local/vendor_reviews/0372/page/0001,simulated_parser,2025-09-24T21:31:48Z,2026-07-16T21:31:48Z,0.75,active,"Synthetic marketplace record in category 'vendor_reviews', page 1 of base entity 0372. Non-operational demo record."
SRC_003319,Marketplace Node 0372,marketplace,vendor_reviews,https://synthetic-marketplace.local/vendor_reviews/0372/page/0002,simulated_parser,2025-06-09T21:31:48Z,2026-01-08T21:31:48Z,0.75,active,"Synthetic marketplace record in category 'vendor_reviews', page 2 of base entity 0372. Non-operational demo record."
SRC_003320,Marketplace Node 0372,marketplace,vendor_reviews,https://synthetic-marketplace.local/vendor_reviews/0372/page/0003,simulated_parser,2025-02-03T21:31:48Z,2025-11-17T21:31:48Z,0.64,archived,"Synthetic marketplace record in category 'vendor_reviews', page 3 of base entity 0372. Non-operational demo record."
SRC_003321,Marketplace Node 0372,marketplace,vendor_reviews,https://synthetic-marketplace.local/vendor_reviews/0372/page/0004,simulated_parser,2024-10-17T21:31:48Z,2025-12-26T21:31:48Z,0.85,archived,"Synthetic marketplace record in category 'vendor_reviews', page 4 of base entity 0372. Non-operational demo record."
SRC_003322,Marketplace Node 0372,marketplace,vendor_reviews,https://synthetic-marketplace.local/vendor_reviews/0372/page/0005,simulated_parser,2024-10-26T21:31:48Z,2025-09-09T21:31:48Z,0.85,archived,"Synthetic marketplace record in category 'vendor_reviews', page 5 of base entity 0372. Non-operational demo record."
SRC_003323,Marketplace Node 0372,marketplace,vendor_reviews,https://synthetic-marketplace.local/vendor_reviews/0372/page/0006,simulated_parser,2025-01-04T21:31:48Z,2025-05-07T21:31:48Z,0.88,inactive,"Synthetic marketplace record in category 'vendor_reviews', page 6 of base entity 0372. Non-operational demo record."
SRC_003324,Marketplace Node 0372,marketplace,vendor_reviews,https://synthetic-marketplace.local/vendor_reviews/0372/page/0007,simulated_parser,2025-03-05T21:31:48Z,2025-11-25T21:31:48Z,0.71,active,"Synthetic marketplace record in category 'vendor_reviews', page 7 of base entity 0372. Non-operational demo record."
SRC_003325,Marketplace Node 0372,marketplace,vendor_reviews,https://synthetic-marketplace.local/vendor_reviews/0372/page/0008,simulated_parser,2025-04-12T21:31:48Z,2025-04-26T21:31:48Z,0.79,archived,"Synthetic marketplace record in category 'vendor_reviews', page 8 of base entity 0372. Non-operational demo record."
SRC_003326,Marketplace Node 0372,marketplace,vendor_reviews,https://synthetic-marketplace.local/vendor_reviews/0372/page/0009,simulated_parser,2025-03-14T21:31:48Z,2026-01-01T21:31:48Z,0.79,archived,"Synthetic marketplace record in category 'vendor_reviews', page 9 of base entity 0372. Non-operational demo record."
SRC_003327,Marketplace Node 0372,marketplace,vendor_reviews,https://synthetic-marketplace.local/vendor_reviews/0372/page/0010,simulated_parser,2024-09-28T21:31:48Z,2025-03-10T21:31:48Z,0.8,inactive,"Synthetic marketplace record in category 'vendor_reviews', page 10 of base entity 0372. Non-operational demo record."
SRC_003328,Threat Report Node 0373,threat_report,vendor_report,https://synthetic-threat-report.local/vendor_report/0373/page/0001,manual_seed,2025-08-23T02:22:17Z,2026-01-05T02:22:17Z,0.68,archived,"Synthetic threat report record in category 'vendor_report', page 1 of base entity 0373. Non-operational demo record."
SRC_003329,Threat Report Node 0373,threat_report,vendor_report,https://synthetic-threat-report.local/vendor_report/0373/page/0002,manual_seed,2026-04-05T02:22:17Z,2026-09-01T00:00:00Z,0.8,active,"Synthetic threat report record in category 'vendor_report', page 2 of base entity 0373. Non-operational demo record."
SRC_003330,Threat Report Node 0373,threat_report,vendor_report,https://synthetic-threat-report.local/vendor_report/0373/page/0003,manual_seed,2025-10-29T02:22:17Z,2026-01-19T02:22:17Z,0.71,active,"Synthetic threat report record in category 'vendor_report', page 3 of base entity 0373. Non-operational demo record."
SRC_003331,Threat Report Node 0373,threat_report,vendor_report,https://synthetic-threat-report.local/vendor_report/0373/page/0004,manual_seed,2025-09-26T02:22:17Z,2026-09-01T00:00:00Z,0.64,active,"Synthetic threat report record in category 'vendor_report', page 4 of base entity 0373. Non-operational demo record."
SRC_003332,Threat Report Node 0373,threat_report,vendor_report,https://synthetic-threat-report.local/vendor_report/0373/page/0005,manual_seed,2025-11-07T02:22:17Z,2026-03-07T02:22:17Z,0.82,active,"Synthetic threat report record in category 'vendor_report', page 5 of base entity 0373. Non-operational demo record."
SRC_003333,Threat Report Node 0373,threat_report,vendor_report,https://synthetic-threat-report.local/vendor_report/0373/page/0006,manual_seed,2025-07-06T02:22:17Z,2026-02-23T02:22:17Z,0.8,unreachable,"Synthetic threat report record in category 'vendor_report', page 6 of base entity 0373. Non-operational demo record."
SRC_003334,Threat Report Node 0373,threat_report,vendor_report,https://synthetic-threat-report.local/vendor_report/0373/page/0007,manual_seed,2026-03-30T02:22:17Z,2026-09-01T00:00:00Z,0.82,active,"Synthetic threat report record in category 'vendor_report', page 7 of base entity 0373. Non-operational demo record."
SRC_003335,Public Profile Node 0374,public_profile,handle_registry,https://synthetic-public-profile.local/handle_registry/0374/page/0001,simulated_api,2026-02-14T16:40:32Z,2026-06-23T16:40:32Z,0.64,active,"Synthetic public profile record in category 'handle_registry', page 1 of base entity 0374. Non-operational demo record."
SRC_003336,Public Profile Node 0374,public_profile,handle_registry,https://synthetic-public-profile.local/handle_registry/0374/page/0002,simulated_api,2026-02-11T16:40:32Z,2026-09-01T00:00:00Z,0.64,archived,"Synthetic public profile record in category 'handle_registry', page 2 of base entity 0374. Non-operational demo record."
SRC_003337,Public Profile Node 0374,public_profile,handle_registry,https://synthetic-public-profile.local/handle_registry/0374/page/0003,simulated_api,2026-07-30T16:40:32Z,2026-09-01T00:00:00Z,0.58,archived,"Synthetic public profile record in category 'handle_registry', page 3 of base entity 0374. Non-operational demo record."
SRC_003338,Public Profile Node 0374,public_profile,handle_registry,https://synthetic-public-profile.local/handle_registry/0374/page/0004,simulated_api,2026-07-25T16:40:32Z,2026-09-01T00:00:00Z,0.68,inactive,"Synthetic public profile record in category 'handle_registry', page 4 of base entity 0374. Non-operational demo record."
SRC_003339,Public Profile Node 0374,public_profile,handle_registry,https://synthetic-public-profile.local/handle_registry/0374/page/0005,simulated_api,2025-11-01T16:40:32Z,2026-03-22T16:40:32Z,0.6,inactive,"Synthetic public profile record in category 'handle_registry', page 5 of base entity 0374. Non-operational demo record."
SRC_003340,Public Profile Node 0374,public_profile,handle_registry,https://synthetic-public-profile.local/handle_registry/0374/page/0006,simulated_api,2025-12-20T16:40:32Z,2026-09-01T00:00:00Z,0.63,unreachable,"Synthetic public profile record in category 'handle_registry', page 6 of base entity 0374. Non-operational demo record."
SRC_003341,Public Profile Node 0374,public_profile,handle_registry,https://synthetic-public-profile.local/handle_registry/0374/page/0007,simulated_api,2026-03-23T16:40:32Z,2026-09-01T00:00:00Z,0.61,active,"Synthetic public profile record in category 'handle_registry', page 7 of base entity 0374. Non-operational demo record."
SRC_003342,Public Profile Node 0374,public_profile,handle_registry,https://synthetic-public-profile.local/handle_registry/0374/page/0008,simulated_api,2026-04-20T16:40:32Z,2026-07-21T16:40:32Z,0.7,archived,"Synthetic public profile record in category 'handle_registry', page 8 of base entity 0374. Non-operational demo record."
SRC_003343,Archive Node 0375,archive,historical_snapshot,https://synthetic-archive.local/historical_snapshot/0375/page/0001,simulated_api,2025-04-19T03:54:25Z,2026-03-04T03:54:25Z,0.49,active,"Synthetic archive record in category 'historical_snapshot', page 1 of base entity 0375. Non-operational demo record."
SRC_003344,Archive Node 0375,archive,historical_snapshot,https://synthetic-archive.local/historical_snapshot/0375/page/0002,simulated_api,2025-12-18T03:54:25Z,2026-09-01T00:00:00Z,0.5,unreachable,"Synthetic archive record in category 'historical_snapshot', page 2 of base entity 0375. Non-operational demo record."
SRC_003345,Archive Node 0375,archive,historical_snapshot,https://synthetic-archive.local/historical_snapshot/0375/page/0003,simulated_api,2026-03-15T03:54:25Z,2026-05-18T03:54:25Z,0.45,unreachable,"Synthetic archive record in category 'historical_snapshot', page 3 of base entity 0375. Non-operational demo record."
SRC_003346,Archive Node 0375,archive,historical_snapshot,https://synthetic-archive.local/historical_snapshot/0375/page/0004,simulated_api,2025-06-01T03:54:25Z,2025-08-02T03:54:25Z,0.38,active,"Synthetic archive record in category 'historical_snapshot', page 4 of base entity 0375. Non-operational demo record."
SRC_003347,Archive Node 0376,archive,historical_snapshot,https://synthetic-archive.local/historical_snapshot/0376/page/0001,manual_seed,2024-12-15T23:38:28Z,2025-05-04T23:38:28Z,0.59,active,"Synthetic archive record in category 'historical_snapshot', page 1 of base entity 0376. Non-operational demo record."
SRC_003348,Archive Node 0376,archive,historical_snapshot,https://synthetic-archive.local/historical_snapshot/0376/page/0002,manual_seed,2024-08-16T23:38:28Z,2024-11-02T23:38:28Z,0.57,active,"Synthetic archive record in category 'historical_snapshot', page 2 of base entity 0376. Non-operational demo record."
SRC_003349,Archive Node 0376,archive,historical_snapshot,https://synthetic-archive.local/historical_snapshot/0376/page/0003,manual_seed,2025-04-19T23:38:28Z,2025-05-07T23:38:28Z,0.54,archived,"Synthetic archive record in category 'historical_snapshot', page 3 of base entity 0376. Non-operational demo record."
SRC_003350,Archive Node 0376,archive,historical_snapshot,https://synthetic-archive.local/historical_snapshot/0376/page/0004,manual_seed,2024-11-11T23:38:28Z,2025-08-14T23:38:28Z,0.65,active,"Synthetic archive record in category 'historical_snapshot', page 4 of base entity 0376. Non-operational demo record."
SRC_003351,Archive Node 0376,archive,historical_snapshot,https://synthetic-archive.local/historical_snapshot/0376/page/0005,manual_seed,2025-04-21T23:38:28Z,2025-08-22T23:38:28Z,0.68,active,"Synthetic archive record in category 'historical_snapshot', page 5 of base entity 0376. Non-operational demo record."
SRC_003352,Archive Node 0376,archive,historical_snapshot,https://synthetic-archive.local/historical_snapshot/0376/page/0006,manual_seed,2024-12-19T23:38:28Z,2025-03-29T23:38:28Z,0.63,active,"Synthetic archive record in category 'historical_snapshot', page 6 of base entity 0376. Non-operational demo record."
SRC_003353,Archive Node 0376,archive,historical_snapshot,https://synthetic-archive.local/historical_snapshot/0376/page/0007,manual_seed,2024-12-15T23:38:28Z,2025-09-07T23:38:28Z,0.56,active,"Synthetic archive record in category 'historical_snapshot', page 7 of base entity 0376. Non-operational demo record."
SRC_003354,Archive Node 0376,archive,historical_snapshot,https://synthetic-archive.local/historical_snapshot/0376/page/0008,manual_seed,2025-02-24T23:38:28Z,2025-09-02T23:38:28Z,0.61,active,"Synthetic archive record in category 'historical_snapshot', page 8 of base entity 0376. Non-operational demo record."
SRC_003355,Archive Node 0376,archive,historical_snapshot,https://synthetic-archive.local/historical_snapshot/0376/page/0009,manual_seed,2025-05-16T23:38:28Z,2025-08-19T23:38:28Z,0.65,active,"Synthetic archive record in category 'historical_snapshot', page 9 of base entity 0376. Non-operational demo record."
SRC_003356,Archive Node 0376,archive,historical_snapshot,https://synthetic-archive.local/historical_snapshot/0376/page/0010,manual_seed,2024-06-12T23:38:28Z,2024-09-27T23:38:28Z,0.58,active,"Synthetic archive record in category 'historical_snapshot', page 10 of base entity 0376. Non-operational demo record."
SRC_003357,Public Profile Node 0377,public_profile,handle_registry,https://synthetic-public-profile.local/handle_registry/0377/page/0001,simulated_crawler,2024-11-27T21:40:21Z,2025-11-22T21:40:21Z,0.68,active,"Synthetic public profile record in category 'handle_registry', page 1 of base entity 0377. Non-operational demo record."
SRC_003358,Public Profile Node 0377,public_profile,handle_registry,https://synthetic-public-profile.local/handle_registry/0377/page/0002,simulated_crawler,2025-02-23T21:40:21Z,2025-08-29T21:40:21Z,0.7,inactive,"Synthetic public profile record in category 'handle_registry', page 2 of base entity 0377. Non-operational demo record."
SRC_003359,Public Profile Node 0377,public_profile,handle_registry,https://synthetic-public-profile.local/handle_registry/0377/page/0003,simulated_crawler,2025-06-19T21:40:21Z,2026-07-16T21:40:21Z,0.54,archived,"Synthetic public profile record in category 'handle_registry', page 3 of base entity 0377. Non-operational demo record."
SRC_003360,Public Profile Node 0377,public_profile,handle_registry,https://synthetic-public-profile.local/handle_registry/0377/page/0004,simulated_crawler,2025-03-24T21:40:21Z,2025-04-25T21:40:21Z,0.68,active,"Synthetic public profile record in category 'handle_registry', page 4 of base entity 0377. Non-operational demo record."
SRC_003361,Public Profile Node 0377,public_profile,handle_registry,https://synthetic-public-profile.local/handle_registry/0377/page/0005,simulated_crawler,2025-06-19T21:40:21Z,2025-10-27T21:40:21Z,0.59,unreachable,"Synthetic public profile record in category 'handle_registry', page 5 of base entity 0377. Non-operational demo record."
SRC_003362,Public Profile Node 0377,public_profile,handle_registry,https://synthetic-public-profile.local/handle_registry/0377/page/0006,simulated_crawler,2024-10-21T21:40:21Z,2025-09-25T21:40:21Z,0.64,active,"Synthetic public profile record in category 'handle_registry', page 6 of base entity 0377. Non-operational demo record."
SRC_003363,Public Profile Node 0377,public_profile,handle_registry,https://synthetic-public-profile.local/handle_registry/0377/page/0007,simulated_crawler,2025-07-09T21:40:21Z,2025-07-15T21:40:21Z,0.62,active,"Synthetic public profile record in category 'handle_registry', page 7 of base entity 0377. Non-operational demo record."
SRC_003364,Public Profile Node 0377,public_profile,handle_registry,https://synthetic-public-profile.local/handle_registry/0377/page/0008,simulated_crawler,2024-08-08T21:40:21Z,2025-07-10T21:40:21Z,0.56,active,"Synthetic public profile record in category 'handle_registry', page 8 of base entity 0377. Non-operational demo record."
SRC_003365,Forum Node 0378,forum,general_discussion,https://synthetic-forum.local/general_discussion/0378/page/0001,simulated_api,2026-08-14T00:00:00Z,2026-09-01T00:00:00Z,0.66,active,"Synthetic forum record in category 'general_discussion', page 1 of base entity 0378. Non-operational demo record."
SRC_003366,Forum Node 0378,forum,general_discussion,https://synthetic-forum.local/general_discussion/0378/page/0002,simulated_api,2026-08-09T00:00:00Z,2026-09-01T00:00:00Z,0.65,unreachable,"Synthetic forum record in category 'general_discussion', page 2 of base entity 0378. Non-operational demo record."
SRC_003367,Forum Node 0378,forum,general_discussion,https://synthetic-forum.local/general_discussion/0378/page/0003,simulated_api,2026-07-04T06:15:15Z,2026-07-06T06:15:15Z,0.73,active,"Synthetic forum record in category 'general_discussion', page 3 of base entity 0378. Non-operational demo record."
SRC_003368,Forum Node 0378,forum,general_discussion,https://synthetic-forum.local/general_discussion/0378/page/0004,simulated_api,2026-08-31T00:00:00Z,2026-09-01T00:00:00Z,0.73,active,"Synthetic forum record in category 'general_discussion', page 4 of base entity 0378. Non-operational demo record."
SRC_003369,Forum Node 0378,forum,general_discussion,https://synthetic-forum.local/general_discussion/0378/page/0005,simulated_api,2026-08-02T00:00:00Z,2026-09-01T00:00:00Z,0.7,active,"Synthetic forum record in category 'general_discussion', page 5 of base entity 0378. Non-operational demo record."
SRC_003370,Forum Node 0378,forum,general_discussion,https://synthetic-forum.local/general_discussion/0378/page/0006,simulated_api,2026-07-19T06:15:15Z,2026-09-01T00:00:00Z,0.78,active,"Synthetic forum record in category 'general_discussion', page 6 of base entity 0378. Non-operational demo record."
SRC_003371,Forum Node 0378,forum,general_discussion,https://synthetic-forum.local/general_discussion/0378/page/0007,simulated_api,2026-08-13T06:15:15Z,2026-09-01T00:00:00Z,0.76,inactive,"Synthetic forum record in category 'general_discussion', page 7 of base entity 0378. Non-operational demo record."
SRC_003372,Forum Node 0378,forum,general_discussion,https://synthetic-forum.local/general_discussion/0378/page/0008,simulated_api,2026-06-13T06:15:15Z,2026-09-01T00:00:00Z,0.69,active,"Synthetic forum record in category 'general_discussion', page 8 of base entity 0378. Non-operational demo record."
SRC_003373,Forum Node 0378,forum,general_discussion,https://synthetic-forum.local/general_discussion/0378/page/0009,simulated_api,2026-06-08T06:15:15Z,2026-09-01T00:00:00Z,0.71,unreachable,"Synthetic forum record in category 'general_discussion', page 9 of base entity 0378. Non-operational demo record."
SRC_003374,Forum Node 0378,forum,general_discussion,https://synthetic-forum.local/general_discussion/0378/page/0010,simulated_api,2026-08-28T00:00:00Z,2026-09-01T00:00:00Z,0.73,inactive,"Synthetic forum record in category 'general_discussion', page 10 of base entity 0378. Non-operational demo record."
SRC_003375,Forum Node 0378,forum,general_discussion,https://synthetic-forum.local/general_discussion/0378/page/0011,simulated_api,2026-08-29T00:00:00Z,2026-09-01T00:00:00Z,0.74,active,"Synthetic forum record in category 'general_discussion', page 11 of base entity 0378. Non-operational demo record."
SRC_003376,Forum Node 0378,forum,general_discussion,https://synthetic-forum.local/general_discussion/0378/page/0012,simulated_api,2026-08-07T00:00:00Z,2026-09-01T00:00:00Z,0.77,active,"Synthetic forum record in category 'general_discussion', page 12 of base entity 0378. Non-operational demo record."
SRC_003377,Forum Node 0378,forum,general_discussion,https://synthetic-forum.local/general_discussion/0378/page/0013,simulated_api,2026-08-08T00:00:00Z,2026-09-01T00:00:00Z,0.72,active,"Synthetic forum record in category 'general_discussion', page 13 of base entity 0378. Non-operational demo record."
SRC_003378,Clearnet Page Node 0379,clearnet_page,mirror,https://synthetic-clearnet-page.local/mirror/0379/page/0001,simulated_parser,2026-08-23T00:00:00Z,2026-09-01T00:00:00Z,0.46,active,"Synthetic clearnet page record in category 'mirror', page 1 of base entity 0379. Non-operational demo record."
SRC_003379,Clearnet Page Node 0379,clearnet_page,mirror,https://synthetic-clearnet-page.local/mirror/0379/page/0002,simulated_parser,2026-08-21T00:00:00Z,2026-09-01T00:00:00Z,0.5,active,"Synthetic clearnet page record in category 'mirror', page 2 of base entity 0379. Non-operational demo record."
SRC_003380,Clearnet Page Node 0379,clearnet_page,mirror,https://synthetic-clearnet-page.local/mirror/0379/page/0003,simulated_parser,2026-09-01T00:00:00Z,2026-09-01T00:00:00Z,0.35,active,"Synthetic clearnet page record in category 'mirror', page 3 of base entity 0379. Non-operational demo record."
SRC_003381,Clearnet Page Node 0379,clearnet_page,mirror,https://synthetic-clearnet-page.local/mirror/0379/page/0004,simulated_parser,2026-08-26T00:00:00Z,2026-09-01T00:00:00Z,0.39,inactive,"Synthetic clearnet page record in category 'mirror', page 4 of base entity 0379. Non-operational demo record."
SRC_003382,Clearnet Page Node 0379,clearnet_page,mirror,https://synthetic-clearnet-page.local/mirror/0379/page/0005,simulated_parser,2026-05-12T13:00:12Z,2026-09-01T00:00:00Z,0.43,active,"Synthetic clearnet page record in category 'mirror', page 5 of base entity 0379. Non-operational demo record."
SRC_003383,Clearnet Page Node 0379,clearnet_page,mirror,https://synthetic-clearnet-page.local/mirror/0379/page/0006,simulated_parser,2026-01-14T13:00:12Z,2026-09-01T00:00:00Z,0.49,unreachable,"Synthetic clearnet page record in category 'mirror', page 6 of base entity 0379. Non-operational demo record."
SRC_003384,Clearnet Page Node 0379,clearnet_page,mirror,https://synthetic-clearnet-page.local/mirror/0379/page/0007,simulated_parser,2026-08-03T00:00:00Z,2026-09-01T00:00:00Z,0.45,active,"Synthetic clearnet page record in category 'mirror', page 7 of base entity 0379. Non-operational demo record."
SRC_003385,Clearnet Page Node 0379,clearnet_page,mirror,https://synthetic-clearnet-page.local/mirror/0379/page/0008,simulated_parser,2026-08-31T00:00:00Z,2026-09-01T00:00:00Z,0.44,active,"Synthetic clearnet page record in category 'mirror', page 8 of base entity 0379. Non-operational demo record."
SRC_003386,Clearnet Page Node 0379,clearnet_page,mirror,https://synthetic-clearnet-page.local/mirror/0379/page/0009,simulated_parser,2026-08-11T00:00:00Z,2026-09-01T00:00:00Z,0.47,active,"Synthetic clearnet page record in category 'mirror', page 9 of base entity 0379. Non-operational demo record."
SRC_003387,Clearnet Page Node 0379,clearnet_page,mirror,https://synthetic-clearnet-page.local/mirror/0379/page/0010,simulated_parser,2026-01-03T13:00:12Z,2026-05-09T13:00:12Z,0.48,active,"Synthetic clearnet page record in category 'mirror', page 10 of base entity 0379. Non-operational demo record."
SRC_003388,Clearnet Page Node 0379,clearnet_page,mirror,https://synthetic-clearnet-page.local/mirror/0379/page/0011,simulated_parser,2026-08-23T00:00:00Z,2026-09-01T00:00:00Z,0.56,active,"Synthetic clearnet page record in category 'mirror', page 11 of base entity 0379. Non-operational demo record."
SRC_003389,Blog Node 0380,blog,writeup,https://synthetic-blog.local/writeup/0380/page/0001,seeded,2024-11-24T02:59:59Z,2025-03-19T02:59:59Z,0.4,active,"Synthetic blog record in category 'writeup', page 1 of base entity 0380. Non-operational demo record."
SRC_003390,Blog Node 0380,blog,writeup,https://synthetic-blog.local/writeup/0380/page/0002,seeded,2024-12-07T02:59:59Z,2025-09-14T02:59:59Z,0.36,active,"Synthetic blog record in category 'writeup', page 2 of base entity 0380. Non-operational demo record."
SRC_003391,Blog Node 0380,blog,writeup,https://synthetic-blog.local/writeup/0380/page/0003,seeded,2025-02-12T02:59:59Z,2025-09-08T02:59:59Z,0.32,active,"Synthetic blog record in category 'writeup', page 3 of base entity 0380. Non-operational demo record."
SRC_003392,Blog Node 0380,blog,writeup,https://synthetic-blog.local/writeup/0380/page/0004,seeded,2024-07-18T02:59:59Z,2025-04-12T02:59:59Z,0.38,active,"Synthetic blog record in category 'writeup', page 4 of base entity 0380. Non-operational demo record."
SRC_003393,Blog Node 0380,blog,writeup,https://synthetic-blog.local/writeup/0380/page/0005,seeded,2025-03-27T02:59:59Z,2025-06-23T02:59:59Z,0.36,active,"Synthetic blog record in category 'writeup', page 5 of base entity 0380. Non-operational demo record."
SRC_003394,Blog Node 0380,blog,writeup,https://synthetic-blog.local/writeup/0380/page/0006,seeded,2024-08-12T02:59:59Z,2024-12-24T02:59:59Z,0.34,active,"Synthetic blog record in category 'writeup', page 6 of base entity 0380. Non-operational demo record."
SRC_003395,Blog Node 0380,blog,writeup,https://synthetic-blog.local/writeup/0380/page/0007,seeded,2024-07-29T02:59:59Z,2025-01-23T02:59:59Z,0.23,active,"Synthetic blog record in category 'writeup', page 7 of base entity 0380. Non-operational demo record."
SRC_003396,Threat Report Node 0381,threat_report,community_report,https://synthetic-threat-report.local/community_report/0381/page/0001,simulated_parser,2026-01-14T14:05:45Z,2026-09-01T00:00:00Z,0.83,inactive,"Synthetic threat report record in category 'community_report', page 1 of base entity 0381. Non-operational demo record."
SRC_003397,Threat Report Node 0381,threat_report,community_report,https://synthetic-threat-report.local/community_report/0381/page/0002,simulated_parser,2025-04-10T14:05:45Z,2025-05-14T14:05:45Z,0.84,active,"Synthetic threat report record in category 'community_report', page 2 of base entity 0381. Non-operational demo record."
SRC_003398,Threat Report Node 0381,threat_report,community_report,https://synthetic-threat-report.local/community_report/0381/page/0003,simulated_parser,2025-08-19T14:05:45Z,2026-09-01T00:00:00Z,0.77,archived,"Synthetic threat report record in category 'community_report', page 3 of base entity 0381. Non-operational demo record."
SRC_003399,Threat Report Node 0381,threat_report,community_report,https://synthetic-threat-report.local/community_report/0381/page/0004,simulated_parser,2025-07-08T14:05:45Z,2026-01-19T14:05:45Z,0.87,active,"Synthetic threat report record in category 'community_report', page 4 of base entity 0381. Non-operational demo record."
SRC_003400,Threat Report Node 0381,threat_report,community_report,https://synthetic-threat-report.local/community_report/0381/page/0005,simulated_parser,2025-06-20T14:05:45Z,2025-11-30T14:05:45Z,0.86,inactive,"Synthetic threat report record in category 'community_report', page 5 of base entity 0381. Non-operational demo record."
